, gene    ENS ,Brain1
,ENSG00000036565,-1.28735291510305
,ENSG00000017797,-0.0628423854327881
,ENSG00000124203,-2.27989765219184
,ENSG00000198783,0.0701742169338704
,ENSG00000127903,1.69327738639929
,ENSG00000152475,-1.09791046194986
,ENSG00000196267,0.257947250493265
,ENSG00000022976,-0.013787756217068
,ENSG00000121931,-0.0953926225284705
,ENSG00000164902,0.619806683475872
,ENSG00000189144,0.155552490437381
,ENSG00000229549,-0.329818404218405
,ENSG00000164764,-0.458867919722704
,ENSG00000042813,2.09287418437582
,ENSG00000258992,-0.418623076624508
,ENSG00000183092,3.74493459316741
,ENSG00000179520,-0.904865059026536
,ENSG00000172007,0.711959312835958
,ENSG00000146039,2.60342533321574
,ENSG00000119899,-0.32078480126928
,ENSG00000091664,0.985118889679498
,ENSG00000104888,6.12000360294657
,ENSG00000124568,-1.06448946578528
,ENSG00000112337,-0.793819102249567
,ENSG00000124564,-2.21331122642946
,ENSG00000162062,0.644824646785862
,ENSG00000136169,-0.216037728462334
,ENSG00000185716,0.74980517053423
,ENSG00000254470,0.961978946143213
,ENSG00000254505,-0.875814278090536
,ENSG00000101421,-0.563052767167131
,ENSG00000164695,-3.79729418454333
,ENSG00000082438,-2.60251505003139
,ENSG00000117280,-0.821953038359636
,ENSG00000184497,-3.53731137358632
,ENSG00000125355,0.0542478052939568
,ENSG00000166444,-0.498130208786681
,ENSG00000004866,0.721472536061972
,ENSG00000131845,1.00920689210931
,ENSG00000256762,3.53358375439921
,ENSG00000089335,1.00373486338115
,ENSG00000145908,0.749543042201114
,ENSG00000101846,-0.441015600630502
,ENSG00000159184,-1.37396169375036
,ENSG00000122970,-0.00601704033824247
,ENSG00000269190,0.980968744062139
,ENSG00000025772,-1.5403674422212
,ENSG00000138814,1.88255681987471
,ENSG00000107758,0.964305294218871
,ENSG00000120910,-0.258532298811139
,ENSG00000128342,-4.82368158213611
,ENSG00000186566,1.69347125806023
,ENSG00000032742,-0.329322599613812
,ENSG00000063177,-0.879321797517609
,ENSG00000150594,0.365294179216576
,ENSG00000184160,-1.93361323590723
,ENSG00000175664,-2.36032936348758
,ENSG00000226174,0.794364860090573
,ENSG00000153495,-0.53132233803635
,ENSG00000149043,-3.23553065334352
,ENSG00000170743,5.17633580396398
,ENSG00000109919,0.212698217695462
,ENSG00000137409,-0.532459631149915
,ENSG00000067715,5.85257902685203
,ENSG00000143858,5.61120807450694
,ENSG00000213023,5.92872172092862
,ENSG00000132872,8.6439216224236
,ENSG00000129990,2.90225354525513
,ENSG00000134207,-0.0209951065705197
,ENSG00000011347,3.26860005055722
,ENSG00000162613,0.429473094599168
,ENSG00000151967,1.98436272904514
,ENSG00000019169,-1.99746154258149
,ENSG00000164105,-0.479231028744981
,ENSG00000158747,-1.95593778668121
,ENSG00000157856,0.281395480938917
,ENSG00000203724,-1.19597294544293
,ENSG00000162642,0.135132106796258
,ENSG00000159208,1.03013682817511
,ENSG00000164008,-0.386142912649637
,ENSG00000143443,-0.0454590200222194
,ENSG00000118292,-1.20148724959908
,ENSG00000186205,-0.615748012469668
,ENSG00000117791,-2.54672988647596
,ENSG00000168397,0.656131980757194
,ENSG00000149474,0.365003960102633
,ENSG00000136699,0.0453544179292519
,ENSG00000166311,0.253739435491569
,ENSG00000103056,1.55789434364081
,ENSG00000135587,-0.644297208775192
,ENSG00000136492,-1.36060650261343
,ENSG00000128655,-1.64059657773644
,ENSG00000100154,-1.52465838353639
,ENSG00000137473,-1.31292739554624
,ENSG00000187862,-2.02299610473698
,ENSG00000204815,-0.406616791588523
,ENSG00000105948,-0.142343570507358
,ENSG00000018699,-0.985875945935151
,ENSG00000229474,-3.34354915557191
,ENSG00000006555,-4.15419466236044
,ENSG00000166889,-0.30005435469859
,ENSG00000074800,-0.616098459288771
,ENSG00000185149,-2.57163711967952
,ENSG00000108515,-0.603074730709931
,ENSG00000188316,0.77201798515436
,ENSG00000251283,-0.479318640012593
,ENSG00000154358,1.56611540875708
,ENSG00000100104,0.656736668381222
,ENSG00000143384,-1.61723523166829
,ENSG00000095637,-0.557229566356664
,ENSG00000120896,-0.437167105827192
,ENSG00000154556,-1.11657660263396
,ENSG00000115758,-1.25321206311779
,ENSG00000115607,-2.98578875962402
,ENSG00000163508,6.71022750108964
,ENSG00000267631,-0.418539035766676
,ENSG00000104818,-0.89367130109186
,ENSG00000126759,0.699042430444678
,ENSG00000106080,1.02252878525801
,ENSG00000119321,-0.0985451088159988
,ENSG00000198833,-0.0145908301677435
,ENSG00000160087,0.0849184230875264
,ENSG00000134285,-0.485558692152579
,ENSG00000147912,-0.142446123934193
,ENSG00000138081,1.02200908883454
,ENSG00000214050,2.12255270409697
,ENSG00000141665,1.14468570465882
,ENSG00000229415,-2.2835715618766
,ENSG00000196260,-1.65804028862917
,ENSG00000070729,-0.705686961270292
,ENSG00000170289,-0.437070502124725
,ENSG00000184381,-0.878448449004422
,ENSG00000146070,0.558325609764686
,ENSG00000127472,-0.482916807628043
,ENSG00000100078,1.2541759152532
,ENSG00000183208,-0.0656406500499202
,ENSG00000120647,-0.376963261244225
,ENSG00000221880,-0.365929081205272
,ENSG00000186714,2.71061106878598
,ENSG00000123171,0.620576661783835
,ENSG00000177352,-1.55840341342658
,ENSG00000162004,2.51978748019584
,ENSG00000249961,0.52459437702878
,ENSG00000196890,2.87831964572119
,ENSG00000165678,-0.224362376880027
,ENSG00000119782,1.7270241971105
,ENSG00000198225,-1.50032201352944
,ENSG00000088832,-1.58736130900433
,ENSG00000212916,0.197165696698149
,ENSG00000170298,-0.769461232228408
,ENSG00000115446,-0.300833209557103
,ENSG00000185942,-1.7448837283896
,ENSG00000188580,3.199558352341
,ENSG00000084628,6.54983428720222
,ENSG00000166963,2.5011939792286
,ENSG00000131711,2.43797076947086
,ENSG00000080854,2.46666682487137
,ENSG00000107731,2.1874620613183
,ENSG00000182168,1.05857129145356
,ENSG00000128564,3.35915225327106
,ENSG00000113763,6.18848973323314
,ENSG00000156687,4.10898218142318
,ENSG00000258512,-2.33465828428471
,ENSG00000130479,0.0709762679538909
,ENSG00000103540,0.974573566911728
,ENSG00000105640,-0.958359855338053
,ENSG00000184524,6.75138224686169
,ENSG00000140839,2.41905538538858
,ENSG00000183921,-0.353082596238025
,ENSG00000184860,-4.23731743728546
,ENSG00000179477,1.08196438459196
,ENSG00000088367,1.5156654483492
,ENSG00000138621,-1.4764014809327
,ENSG00000082397,2.07656908999862
,ENSG00000079819,-2.56331289074169
,ENSG00000115109,1.43435121635277
,ENSG00000111058,-2.51851175286744
,ENSG00000131069,-0.481327366251006
,ENSG00000154930,0.00893262003308909
,ENSG00000134313,0.669123151185881
,ENSG00000108309,5.76969474657455
,ENSG00000105928,-0.13975593333642
,ENSG00000187601,0.639679640449521
,ENSG00000108379,0.543983384177498
,ENSG00000105989,-0.989932105044949
,ENSG00000125084,-2.66458975566792
,ENSG00000125872,-1.10006577214516
,ENSG00000172482,-0.954632212647837
,ENSG00000170382,1.39511341629036
,ENSG00000175928,1.56232528866905
,ENSG00000162552,-2.36315884390007
,ENSG00000101331,0.0308950308876978
,ENSG00000103591,-0.392950419450162
,ENSG00000145428,2.86684908053518
,ENSG00000120925,0.704993177793201
,ENSG00000172456,0.262149739556434
,ENSG00000132646,0.154814379959752
,ENSG00000178951,0.759419246194214
,ENSG00000184828,-4.43062402253805
,ENSG00000160685,-0.889150300832167
,ENSG00000081154,0.0958955125783457
,ENSG00000160299,0.115930150914923
,ENSG00000100731,-0.00481447265548124
,ENSG00000183878,-0.733451342731214
,ENSG00000112530,-1.02534114400058
,ENSG00000177302,0.507588419940915
,ENSG00000112667,-0.753306841037955
,ENSG00000100038,0.321230038301655
,ENSG00000070010,-0.511736802153339
,ENSG00000129351,0.388520063419071
,ENSG00000143621,-0.402348345806576
,ENSG00000176720,0.453249519882767
,ENSG00000144857,-0.550239712294213
,ENSG00000175984,-1.29358206899662
,ENSG00000146966,-0.16846804294613
,ENSG00000162777,-2.43641787730793
,ENSG00000205777,-0.284147676467406
,ENSG00000131238,0.35469655992263
,ENSG00000221988,0.98893316702689
,ENSG00000109452,-1.15217955134444
,ENSG00000040933,1.53210278925436
,ENSG00000147255,-1.56575947826298
,ENSG00000160633,0.345828531448279
,ENSG00000253368,1.13920333928926
,ENSG00000180424,-0.478053154466547
,ENSG00000196422,-1.66788062946384
,ENSG00000182676,-1.19016208285389
,ENSG00000162869,0.215832719389618
,ENSG00000151092,0.433564441811559
,ENSG00000162761,0.744143147454059
,ENSG00000165424,-0.972688270881737
,ENSG00000136944,-2.64276830747856
,ENSG00000172935,0.300289478461821
,ENSG00000164163,-0.19134126157552
,ENSG00000135253,4.59176928806787
,ENSG00000118432,3.29285244408297
,ENSG00000168505,3.75229280973039
,ENSG00000164900,-0.400339676891512
,ENSG00000188822,-1.21474754546166
,ENSG00000180357,0.0374626213692733
,ENSG00000063322,0.130869833237481
,ENSG00000029725,0.334212969473507
,ENSG00000137574,0.212991379897483
,ENSG00000185046,2.31594035745671
,ENSG00000064999,0.450432579685624
,ENSG00000137845,0.546865863490388
,ENSG00000073670,5.30716409298174
,ENSG00000148848,0.132347061939975
,ENSG00000143537,-0.064525460720129
,ENSG00000151694,0.42168597718222
,ENSG00000168619,-0.704747125873111
,ENSG00000135074,0.783982921555469
,ENSG00000268674,3.84735274444553
,ENSG00000152595,-0.480688693912297
,ENSG00000063854,0.537125616252126
,ENSG00000149124,-2.48635198982325
,ENSG00000161265,-0.0726081352540643
,ENSG00000166579,-0.272973298021601
,ENSG00000162105,2.73205124013159
,ENSG00000161681,5.08044572724051
,ENSG00000173261,0.863634471491919
,ENSG00000090554,-2.87964288954247
,ENSG00000169174,6.41019071977288
,ENSG00000125851,1.61017629710942
,ENSG00000175426,-1.50635776385209
,ENSG00000140479,0.469614020116393
,ENSG00000160613,-0.861006141565668
,ENSG00000115257,-0.363583721748806
,ENSG00000099139,-2.53452956736574
,ENSG00000135744,2.98341622894301
,ENSG00000185404,-3.14825834530678
,ENSG00000224870,-0.152127003669799
,ENSG00000142166,-0.468458720990684
,ENSG00000100979,-1.04882126907039
,ENSG00000137720,-0.802853765610476
,ENSG00000152217,0.360084956489103
,ENSG00000155307,-2.36975166014697
,ENSG00000152380,-0.174522022699084
,ENSG00000162391,-0.347451147404917
,ENSG00000157212,2.49645552741255
,ENSG00000145041,0.0815225011244784
,ENSG00000053501,-0.0796702863722525
,ENSG00000119865,1.6700701116573
,ENSG00000130066,-1.89303644167908
,ENSG00000178498,1.4497953887496
,ENSG00000099804,0.233841866263294
,ENSG00000105401,-0.156113622545142
,ENSG00000136448,0.0242482447006961
,ENSG00000177212,-1.46020144518883
,ENSG00000229644,-1.72793996085242
,ENSG00000188897,-1.72766969011515
,ENSG00000186787,0.0650116886234244
,ENSG00000130313,-1.45192996538612
,ENSG00000198001,-1.53985365136733
,ENSG00000091157,0.703530814100882
,ENSG00000145386,1.00088864258967
,ENSG00000147202,-3.71562971111318
,ENSG00000133101,-0.683778589453033
,ENSG00000158560,3.18518646274629
,ENSG00000160948,-0.0461696596633079
,ENSG00000077380,-0.108623758968214
,ENSG00000212126,1.71871895630524
,ENSG00000165480,-0.250551808468912
,ENSG00000182628,1.58034692435241
,ENSG00000215045,3.47963496380583
,ENSG00000198663,-0.682166557115706
,ENSG00000104881,-2.98377898071648
,ENSG00000103534,-1.64207075895929
,ENSG00000135925,-3.59640159699453
,ENSG00000169884,-4.13125088800547
,ENSG00000142552,-2.80789224182379
,ENSG00000100206,-0.0201026735667239
,ENSG00000163762,-1.20715038516648
,ENSG00000145107,-1.34879111288396
,ENSG00000102158,-2.46933185065083
,ENSG00000091136,0.234442627524523
,ENSG00000196878,-2.23498299233099
,ENSG00000172037,-2.53943062698075
,ENSG00000152207,-0.878072483704982
,ENSG00000091128,-1.49682470434375
,ENSG00000123191,1.60179251776241
,ENSG00000051825,1.29063488536719
,ENSG00000196199,0.165122591581611
,ENSG00000135698,0.42629723739144
,ENSG00000125848,2.64265096164737
,ENSG00000148219,2.12035145762518
,ENSG00000152092,4.70959081743437
,ENSG00000089693,0.268257121460867
,ENSG00000176853,-0.125840275491888
,ENSG00000174197,0.849748165001183
,ENSG00000111341,-5.47905301992492
,ENSG00000035687,-0.381225509375846
,ENSG00000020577,0.0363938811845338
,ENSG00000239900,-0.575603218952766
,ENSG00000179134,-0.827949176527285
,ENSG00000185340,-0.257242694695538
,ENSG00000139354,-2.67830057442191
,ENSG00000135503,0.184962197432712
,ENSG00000163106,-2.55415595679844
,ENSG00000166435,-0.338079164367975
,ENSG00000197683,-0.362405711471957
,ENSG00000206053,-0.0837899775095298
,ENSG00000086827,-0.277343938714266
,ENSG00000174891,0.568732911384952
,ENSG00000111011,0.173852967671252
,ENSG00000178772,-1.70877009080005
,ENSG00000120054,-0.591363141135372
,ENSG00000102543,0.335731632353634
,ENSG00000204681,1.69226075713099
,ENSG00000169992,1.65680203544172
,ENSG00000196338,2.33391703563163
,ENSG00000006740,2.16360706038923
,ENSG00000143318,0.0677310551485193
,ENSG00000118729,-1.82384937115541
,ENSG00000112419,-1.58278348442519
,ENSG00000203883,-1.38695654320659
,ENSG00000163171,-3.89543015143627
,ENSG00000149798,-1.68595757810814
,ENSG00000128283,-2.63506369716642
,ENSG00000167617,-4.18115208350514
,ENSG00000179604,0.82221741487842
,ENSG00000198933,0.399827207008277
,ENSG00000100228,-0.704125405557166
,ENSG00000138443,0.744527903786363
,ENSG00000108798,-3.15751072456487
,ENSG00000136754,-0.0650854663975879
,ENSG00000088992,-2.15499360668108
,ENSG00000171540,-0.533539401386305
,ENSG00000154217,0.680757263572654
,ENSG00000196859,1.09497594083239
,ENSG00000227345,0.0964598133366557
,ENSG00000094796,6.90085645768252
,ENSG00000131737,3.43135403685056
,ENSG00000108417,-0.547456076686839
,ENSG00000138684,-0.383140084367612
,ENSG00000162891,-1.09601327308154
,ENSG00000127318,2.92146446111049
,ENSG00000166090,-1.01871171453352
,ENSG00000162892,-3.37567759436043
,ENSG00000111536,-0.583715617897512
,ENSG00000102265,-2.46145937231953
,ENSG00000113282,-1.19822975284305
,ENSG00000178028,0.547055244166694
,ENSG00000063438,-1.87039288814709
,ENSG00000129467,-2.00339409671574
,ENSG00000173175,-1.59484051143934
,ENSG00000174233,0.254703874377145
,ENSG00000121281,-3.68137227910751
,ENSG00000164742,3.97077624670518
,ENSG00000078295,0.986679824695978
,ENSG00000138031,0.00616758323711353
,ENSG00000155897,5.6634351081018
,ENSG00000162104,-0.234109934717636
,ENSG00000069275,0.227435706687116
,ENSG00000197312,-0.212901286261669
,ENSG00000170967,-0.884372135492845
,ENSG00000126215,0.091380424661792
,ENSG00000196584,0.874400543440677
,ENSG00000079246,-0.194812475671868
,ENSG00000152422,-0.920266942603915
,ENSG00000196419,-0.380301958727152
,ENSG00000105419,1.13670804485076
,ENSG00000134138,0.085305168649704
,ENSG00000143995,1.91445010576221
,ENSG00000243232,4.20903752525668
,ENSG00000104472,-1.81318865870952
,ENSG00000248383,2.70778443910555
,ENSG00000234409,1.12144713929321
,ENSG00000163599,-1.48315603413166
,ENSG00000144488,3.2525702062514
,ENSG00000137628,-2.73806167841507
,ENSG00000099284,1.31350909870744
,ENSG00000143199,1.37599692623352
,ENSG00000151079,-0.211820923853297
,ENSG00000104848,-1.6247207362346
,ENSG00000182255,-1.56012513858552
,ENSG00000130037,-2.89517312471825
,ENSG00000177301,4.19290211795026
,ENSG00000177272,1.32478171524508
,ENSG00000111262,6.752224905789
